start	end	text
704080	711120	never seen no one giving something like this to me okay even charting it's okay charting it's okay but at
711120	717280	least some tree to understand how they manage you see the aggression is absorbed now look how much
717280	724160	is precise the level that we mark okay and here we have a really strong level also now in 10 minutes
724160	729840	13 minutes we have the opening and they see that in this interaction the sellers are really aggressive
729840	737200	so i can expect that they slice it through and when they slice okay when this lies i have enough speed
737200	751200	to go to take profit okay i have enough speed to go to take profit let's see
756000	760000	yeah i can see also from price the sellers are in control but i can see also that
760800	763920	this level is really strong guys and during the opening
766320	775920	during the opening is not so guaranteed that they will continue down okay now if i need to be greedy
775920	782720	i take this profit out how much is it seven thousand six thousand six hundred sixty six devil number i take
782720	789200	out okay and that's it but i want to show you the trade management okay it's not a big number for me
789200	794080	if it goes back to break even is still two thousand it's not a problem i want to show you how i manage
794640	803200	also the opening okay now the data provider is called digspeed it's having a little bit of problem
803200	808640	recently i don't know if someone else experienced during the market opening the a little bit of delay
808640	815120	in the data feed in the beginning i was thinking it was my connection so i tried to refresh then i contacted
815120	822000	them and they uh they opened one platform they had some problems with the big speed uh i hope we will
822000	828400	not have it but anyway it's it's not impacting the order like the order feel at the level it's just data
828400	834080	okay just the data you can see during the opening here on the red delay three seconds delay four seconds
834080	841600	it's the last two sessions that it's opening it's it's happening and that's the reason i'm investigating
845840	851040	let's see the sellers are trying again i think the market maker don't like this movement guys this is
851040	856640	not the kind of movement that is appreciated by the market maker so i'm pretty sure we will rebalance it
857360	862000	and during the opening i would like to see something like this tap
865040	866160	and then from here
868560	875440	this is the opening i expect let's see even better if they go before opening guys even better
878640	884400	i am not so aggressive with stopping profit alex because it's pre-market and the liquidity is thin
884960	890800	so a small aggression can bring the price back here and then back down and it's really i don't know
890800	896880	it's it's not a big size for me it's not changing my life ten thousand dollars of realized profits so i
896880	903680	wants to i wants to bring the the analysis to the end i want to bring the analysis to the end let's see
908160	913200	yeah i think it's useful to see the the management in real time but i still think we will not go down
913200	920240	from here we will go up again during the opening here they go here they go we will reach this box
920240	929200	that is where the price interacted in an inefficient way and then from there they will take back control
929200	940320	that's my analysis let's see let me remove this let me check this is the absorption level so the control
940320	950400	of the buyers and then we want to see what's the last point of aggression the last point of aggression
950400	960880	that is relevant is this one that is where the imbalance is set okay you can see all this inefficient
960880	969200	perception okay and you can see this two point of aggression here okay so as i told you market maker
969200	978480	don't like movements with thin liquidity okay so this movement here that you saw needs to be rebalanced
979200	984000	there is a high probability that we will see the balance then after you see something like this
984000	988320	it's more probable that they manage to reload during the opening nine minutes
991360	996000	i love the stream at 3 pm with the opening yeah guys today i managed to do like this because i don't
996000	1002720	want to do only one hour of stream i want to do more so i i i try to fit in at my best
1004000	1010320	okay now you know what pattern could be really interesting here it can be really interesting and
1010320	1016560	absorb buyers now you see the volumes are starting to build the volume are starting to build and you
1016560	1022560	see that now the sellers are absorbed this is not a good sign for our setup okay it's not a good sign
1022560	1029200	because the sellers are at the top and if the candle break if the candle break and they don't take
1029200	1035920	back control the buyers can bring the price back to these two levels i will mark all the battle
1038720	1040400	i will mark all the battle
1042560	1042880	here
1042880	1048880	see they try to take back control
1052160	1059040	now you know what with the volatility of the opening if we manage to slice through it it will
1059040	1064720	not be so stupid to find a level where we can cover our stop loss at 5 000 in profit
1064720	1078000	it's irrelevant in london session i just want to see the information it's irrelevant in london session
1078000	1083360	for new york session we use the usual template guys the usual template with the numbers now i
1083360	1088400	want just to see colors because i need to take fast decision okay so for example if they manage to get
1088400	1093920	aggressive now the buyers and they slice through and they're right here and they have an absorption
1093920	1100400	it's more important for me to see the color who asked this uh ms is it clear guys i asked you
1100400	1105440	something can you put the name you make my life really difficult i already need to manage and watch
1105440	1113280	the chat i need to have a name not a number not a fantasy ms it's important for the quality of the
1113280	1121120	life and if you want an interaction where i can reply please put a name put a name so you see we
1121120	1127760	have this horizontal level where the sellers manage to protect to protect nice the area okay they manage
1127760	1136880	to protect the the area in a really good way yes it's cho francisco francisco i can see your name
1136880	1147120	uh when there are opportunities yes not common but when there are opportunities yes when the market
1147120	1152560	opens and we have a little bit of bidding guys trust me it's really difficult to have the volatility of
1152560	1159680	the market opening watch the chat reply to you chart and manage it's like sensei skill yoda level of
1159680	1169840	management okay now let me finish this one okay and then we go to the theory of the setup but before
1169840	1184560	let me finish this one now it's getting cluttered you see the volume is getting high the volume is
1184560	1189360	getting high look at this volume look at this volume look how much aggression the buyers put in this
1189360	1195360	movement they will go here they will go with high probability here because this is the next sensitive
1195360	1204800	level that we can have on this side the sellers are like no no no you don't go through i protect you
1204800	1211440	don't pass through okay ah i didn't told you the five minutes before the auction opening it's always
1211440	1216560	relevant it's always relevant guys for example if this candle close with absorption
1217280	1226960	i can take 5 000 out 5 700 out now we are really relaxed guys we don't care at all why i did this
1226960	1233040	because i saw the interaction let me put a little bit down i saw the interaction on this level and i
1233040	1237760	saw that the buyers attempt a big aggression and they failed okay
1237760	1245360	they failed yeah i can promise you that you get more value if you let me explain because
1245920	1249840	live interaction is really valuable guys it's really valuable okay
1252400	1258240	now it's all cluttered i can only see that the aggression got stopped on the same horizontal level
1258240	1264800	and we have this absorption now if this gets sliced through during the opening you know what i get i
1264800	1272080	get a squeeze now we have to see if this can accept but it's funny that i say and it does it
1272080	1279680	this is funny and now this one seems like a failed auction okay so if this is a failed auction i will
1279680	1289360	take stopping profit it's okay i need to be fast to remove my take profit let's see let's see how it
1289360	1300800	goes no it's not delayed so a big absorption from the buyers a big absorption from the buyers
1300800	1306400	and now they will try to slice through the level that's the reason if they fail again i don't want
1306400	1310240	and if they break i take another 2000 out of the market what's the problem
1314000	1318800	there is absorption here guys there is a lot of absorption now i don't have the time to take
1319520	1324880	other information on the market but there is a huge absorption okay make sense that if they
1324880	1332720	get absorbed again we close because this one is a wall and during the opening during the opening guys
1332720	1343760	this will most probably hold this will most probably hold let's see three minutes let's see this aggression
1349040	1350080	again you see
1350080	1372480	look at the precision of the level we put guys look at the precision of the level we put got absorbed one
1372480	1373120	tick above
1376560	1381040	look at this this is the importance of the level that you mark
1389920	1392640	absorb the game let's close
1396320	1402160	okay why i don't want to risk this i don't want to look at this we had the stop loss here look at this
1402160	1408480	the precision of the level that we marked okay why i i didn't hold my position because the risk
1408480	1414720	here is that you get slippage you know what is slippage guys the slippage i think the analysis is
1414720	1420480	correct i think we will slice through but slippage is that if we are wrong they take more profits
1421360	1425680	than expected i think during the opening guys the market goes here let's see
1425680	1433600	no no no no no no beautiful or no
1439040	1440960	yeah we took eight thousand dollars it's okay
1442880	1443360	it's okay
1445440	1448160	it's amazing guys this absorption will hold
1448160	1455760	now look at this look at the opening let me mark for you the level look at the opening
1456800	1460480	one minute to the opening mark this level
1468160	1469440	the sellers won the battle
1469440	1474320	now
1474320	1483040	now either this absorption okay show up at this level okay so they managed to recover this
1483040	1487040	or it collapsed guys collapsed 30 bam
1487040	1495200	look at the precision of the level
1498800	1499440	reloaded
1505040	1506960	look how this level is holding guys
1509040	1511120	second one there one
1513120	1514880	reloaded in the middle absorbed
1517040	1527680	what an amazing auction let me put it more clean for you now we can use our usual template
1529920	1533280	guys how is the experience for the one that are starting
1534160	1538160	huh huh now the market can go long
1538160	1549680	this guy made three thousand guys but please don't execute this i'm trying to teach here
1553920	1560080	look at the perfection this auction is the one that i told you the absorption will hold okay
1560960	1564240	the absorption will hold now i'm thinking about executing again
1564240	1566000	um
1568400	1570960	it will have been a short in this case
1576080	1580880	we continue down we go to the next station guys we go to the next station and here you see a
1580880	1589120	slippage why you see a slippage because all these orders get fucked so slippage to the next round level
1589120	1591120	this level is the 25 800
1597200	1599280	900 was an option level amazing
1599280	1604880	hey we continue down guys continue down
1607120	1609760	you know down we saw all the auction down from here
1613600	1613840	yeah
1615440	1621200	yeah yeah yeah but you know the slip the slippage can be really dangerous guys because you can
1621200	1627440	it can take out more uh risk than what you want to put in the market so it's better to take
1627440	1632880	8 000 instead of 11 but be safe okay be safe
1634960	1639760	now if you go on the neural pattern recognition can you see this
1641600	1644800	can you recognize this interaction that we had here
1644800	1655520	yeah now we got more to long-term analysis
1658080	1663440	i think it's funny to do the opening together i think we should make one time per week the opening
1663440	1668640	thing together it's a lot of volatility no it's not a field adoption it's not a field adoption
1669440	1672960	the sellers are in control guys they are just reloading on the 310
1675040	1677680	they will continue you have another leg down
1680720	1687440	look at this reload look at this reload look at this reload like these setups are not easy to take
1687440	1696000	okay this setup are not easy but all the reloading phase above the the big order is really profitable
1697360	1702560	really profitable guys okay all the reloading phase now i show you in the live interaction
1702560	1708640	how does it work okay let's say that they break this one i want to see the candle close
1708640	1714800	okay i mark the level but i wait for the candle to close okay
1718800	1724080	you see this is an absorption level now what happens that if the candle close and slice through it
1724080	1731040	this is where they come to reload okay this is where they come to reload at least they try
1731040	1738480	what an amazing auction what an amazing auction that is
1741840	1751280	now let's go on the reason why i expected a short explosion you want to go step by step how i do this
1751280	1756800	or you want more to chart now and to see the analysis what you prefer because i can because now i will not
1756800	1762480	start from this imbalance down because we are really low in the curve so considering that we need to
1763360	1772640	to wait a little bit of time okay because on here if i want to take a setup i will at least wait for
1772640	1780320	the market to reach the 310 okay at least because we but it's coming wait wait
1782960	1784720	it's coming it's coming wait a second
1786800	1788960	okay
1798400	1802080	super directional today super super directional
1806000	1813600	it's 310 you see 310 contracts here and now you need to see the interaction okay because this
1813600	1818080	interaction is really important to let you understand if there are also passive order that
1818080	1825600	are willing to absorb the movement okay and these 310 passive orders are telling you look that in the
1825600	1827920	aggression that you have here we are the biggest
1832480	1834960	okay we are the biggest so in this case
1834960	1845840	the major possibility to continue the auction down it's from them if you break this level you go up
1848000	1854640	guys i hope it's good the quality but it's visible the mid level the 310 the week how much
1854640	1860640	is precise can you see this clearly or it's blurry because it's really important that you see this
1860640	1867920	unfolding in lifetime okay now what happens that this is the power they needed to reload and now when
1867920	1873280	they reload on the passive level they accelerate okay so it means that when they crash this level and
1873280	1877920	they go back to this one okay and they create a new auction they accelerate and you see a huge
1877920	1883200	acceleration here and when you accelerate for huge acceleration i mean that you create new dealing range
1883840	1891680	contained between the white level and the weak okay you see that they are still trying their best to push it
1891680	1901280	down and the passive order passive liquidity it's protecting is the same situation that we saw before
1901280	1910560	here is the same situation guys the same exact situation now what happens that when you crack the level
1910560	1919920	you have another down move really strong okay so when you get aggressive enough on the level on the level
1919920	1927040	you accelerate and you squeeze even down guys this session it's 10 out of 10 this session is 10 out of
1927040	1933760	10 trust me you learn more from this than anything that you do alone
1933760	1941920	i told you from the beginning sale how you can participate on the 310
1944240	1948640	i told you in all the auction if you want to join the short it's on this horizontal level
1951200	1958640	guys i was clear yes or no you see people took it that was crazy mate 3r this other guy took an
1958640	1966800	amazing short i explained to you how the auction unfold very clearly look at the chart
1970800	1976480	if you take the short the stop loss guys it's really close okay either you wait for this candle
1976480	1983600	to close and cover above or you take this step into and you cover above the week mamma mia
1983600	1993360	and now now now i'm thinking that guys if i kept the short opens and reload here another 10 contracts
1993360	1999280	we will have close 50 000 so you need really to love me so much to be careful with the chat and accept
1999280	2006560	8 000 to spend time with you probably took based on 40 range look amazing it's an it's an amazing it's
2006560	2012800	an amazing trade trade yeah it's correct the one you published christine it's correct
2017840	2020880	the guy in italian roberto never seen something like this in trading
2021680	2027360	amazing guys okay now don't be greedy okay i took a huge risk to reward the risk
2028080	2034480	2000 to make eight from the top we saw all the reload phase okay now don't be too greedy guys
2034480	2039520	because this market is over standard okay what does it mean that they need to rebalance a little
2039520	2045200	bit so you will have a little bit of retracement you will have a little bit of retracement on this one
2047680	2054400	what will you look for next now i don't see anything that is valuable you see james what i
2054400	2061360	want to teach you guys all is to avoid getting overexcited because when you get overexcited and this
2061360	2066640	is really common for scalpers you want you always want to take a setup now if if i will say to you
2066640	2074720	guys look you can take okay you can take two set up one continuation from when we watch on this
2074720	2081520	absorption okay that i show you the management side by side and this one per day two amazing setup
2081520	2092000	will you will this be enough for you or no it's enough guys trust me you don't need to do a machine
2092000	2099280	gun you don't need to take seven eight ten twenty five setups quality setups you see now the auction
2099280	2106720	is changing a little bit the buyers here are getting the sellers sorry are getting absorbed because you
2106720	2116560	have the 101 on the bottom let me mark this level because it's interesting for me okay what does it
2116560	2123760	mean that an aggression that is bigger than the previous one it's being kept by the buyers so this one
2124960	2132640	it's a level that is dangerous okay i mark in green let's see how they act
2132640	2141200	you notice what happened guys you notice that they came back and they needed to reload on the 92.
2141200	2147280	this is how the auction move huh they came back they reloaded and now they say now you can go
2147280	2153040	the sellers are still in control bam bam lock and reload
2153040	2161200	oh my god what a session guys
2164720	2169840	yeah yeah i i just read it for you james is it clear what they say in a way
2169840	2177680	what an incredible session
2179920	2186240	now you know what why i laugh you know why i laugh because this is the kind of session that makes the
2186240	2194400	portfolio manager go crazy because they see uh 0.5 percent one percent loss in the portfolio accounts
2194400	2201280	and we are making money on the atf guys panicking on the collapse of the nasdaq isn't this amazing
2205920	2213600	what happened is in this auction guys all buyers on the line absorbed all buyers on the line absorbed
2214400	2219680	okay what does it mean it means that they really try to bring it back to 101 and they failed
2220640	2225440	these are all break and reload break and reload break and reload they will push back again on the low
2225440	2240240	and here it is guys it's remote control today nasdaq it's remote control
2242560	2246080	yeah exactly lorenzo lorenzo is asking in italian he asked me and then you see
2246080	2254640	guys how many of you are new here can you put two in chat if you are new if you just joined
2256960	2259200	okay now my big goal
2260880	2267040	it's look how many new people okay my big goal for this community is to make it possible
2267040	2273520	and this is the most difficult part for people to understand what i do explaining in simple terms
2273520	2276240	and preparing them for cat roya
2283600	2287760	guys i hope someone took this while i was talking
2287760	2311840	what i was saying i forgot i forgot my james made 2k killing these shorts 700 guys how many of you paid
2311840	2319040	back for the the membership one in chat look at this guy made four thousand one in chat
2320880	2321360	amazing
2323120	2328960	i tripled it amazing guys okay now let's get concentrated because we are only 40 minutes in
2328960	2334960	the session and already we took six or seven setups all take profit don't get excited okay don't get
2334960	2343680	excited now what i wanted to explain to you is the following if you are new the biggest goal for me will be
2344320	2350960	that in the first lesson you come prepared with the section neural pattern recognition and you are
2350960	2357040	understanding the reason behind the setup is it like this for someone already for first lesson
2357040	2367200	are you understanding everything i say how i manage my trade the reload that we had can watch everything
2367200	2367680	perfect
2371120	2379280	amazing good guys now you see what they did the buyers try to step in on the movement and the sellers here
2379280	2391200	reloaded okay now they didn't touch the 490 they are trying to push around them now see for the candle
2391200	2399840	okay see for the candle if they close with a week and they don't go above 490 they strike back to the 61.
2400800	2407600	if they close above with a full candle the 490 okay they go to load on the 85.
2409280	2417680	okay this is how the interaction move okay how much is this amazing to see it live okay they try to
2417680	2426240	break through reload from the sellers and absorption okay now where they go they go to spike on the 61
2426240	2430160	with high probability okay the candle is still not closed that
2432880	2438480	makes so much sense it's based on auction it's based on auction so what we are saying now is that
2438480	2446000	if these sellers get broken they are forced to close and the power of 500 contract closing here
2446000	2451680	will push the price back to 85 you see that the buyers are still pushing they are trying to bridge
2451680	2457360	this level but you can see when you see this up and down up and down up and down up and down is the
2457360	2464160	power of the buyers pushing to the 490 wall and the sellers reloading reloading reloading reloading
2464160	2475440	they see the auction down it's a fight guys it's a fight okay who is trying to push the price up the
2475440	2480960	buyers that they are managing yes why they are managing because there is a big probability that
2480960	2487040	this candle close long okay you see that it now is spending more time on the top the first one got
2487040	2501040	rejected the first one got rejected the second one is going on the top second one is going on the top
2504240	2504880	85
2504880	2515360	and i cannot watch also the chart guys i would like to to have three fabio on me but i don't
2516160	2522480	okay now they are validating the 85 if they break the 85 guys we have a reversal from the bottom level
2523440	2530080	okay and this is the reason i told you when we are down in the curve and you continue to take every
2530080	2536320	single short the problem is that sooner or later guys you will have a reversal now it's not this the
2536320	2542240	case okay because they already show another absorption of this level but the market like to rebalance
2542240	2547440	okay probably we have a setup here let me see if i can join with you
2553440	2555840	no still too much power from the buyers
2555840	2575600	wait one second concentrated on the interaction
2578720	2584560	let me put the speed of tape because i see the sellers now are really weak it's flipping
2584560	2585760	the auction speed of tape
2590400	2593760	buyers in control you see last three candle at least
2595200	2597840	for the short term now let me remark everything
2601680	2607600	this is a really important decision level and this is what i was checking i was checking if this
2607600	2614400	area can be a protective pivot for us to go up again on the downside what i don't
2614400	2616320	like that the buyers are still like that the buyers are still controlling
2618160	2622000	later i go to the charts guys if you want to do live charting
2622720	2627200	and live trade management you need to be patient because i'm only one
2632480	2635840	striking again on the absorption true rejection already
2635840	2637920	let's see
2639120	2640720	yeah it seems that they are loading
2648320	2650640	let me see if i can shoot one here
2654640	2657600	one another one we put on the top
2657600	2667440	and we cover above let's see how they behave we are risking only the profit
2675760	2682560	the sellers got absorbed here i don't like it the sellers got absorbed so at the first aggression we
2682560	2686960	needs to be covered this absorption of the sellers is making the buyers control
2688080	2690640	more probable i cover here
2692720	2694080	risking a small amount
2697600	2699920	let me remove this that is bothering me
2699920	2712320	if they break i go risk free uh the sellers are absorbed so let's are absorbed
2716480	2725040	see sure down basically okay let's see
2729920	2735520	people
2753280	2754080	are
2754080	2756720	61 is the striking point that can bother me
2756720	2771300	Aggressively trail.
2771300	2778400	Getting to the hard point for the sellers to take control.
2778400	2785520	Take more profit out, 5000.
2785520	2811600	If it breaks, they explode.
2811600	2813900	Look how much absorption there is here, guys.
2813900	2816900	It's really difficult for buyers.
2816900	2820900	Isn't this amazing or no?
2820900	2825900	Made another 5000.
2825900	2830900	We close at 10,000 today.
2830900	2837900	Guys, I've never tried to manage and watch the chart and explain what I'm doing.
2837900	2839900	It's really difficult.
2839900	2841900	I hope you like.
2841900	2846900	I hope you understand how much this is more valuable than 1000 dollars.
2846900	2847900	Okay.
2847900	2849900	How much this is more valuable.
2849900	2856900	I really wanted to show because someone in the chat asked me, Fabio, how can I take it?
2856900	2859900	Did I reply to you on this one?
2859900	2865900	Now, I don't even know where it is on this one.
2865900	2866900	It's still valid anyway.
2866900	2868900	It's still valid, the setup.
2868900	2870900	It's still valid.
2870900	2871900	1000.
2871900	2872900	What do you expect the balance market?
2872900	2873900	It was me, Fabio.
2873900	2885900	Jason, did I help you on understanding how you can execute, manage?
2885900	2888900	Is it useful for you?
2888900	2889900	Amazing.
2889900	2890900	Yeah.
2890900	2898900	Guys, we are one hour in the session.
2898900	2901900	How many setups we watched today?
2901900	2905900	There is Bogdani, 6.4 thousand for today.
2905900	2906900	Amazing.
2906900	2908900	How many setups?
2908900	2912900	Yeah, it felt like 10 minutes because we have a lot of action.
2912900	2915900	Josh, where can we expect the retracement?
2915900	2917900	The buyers are not...
2917900	2918900	You see where they reloaded.
2918900	2922900	You see where they reloaded the buyers at the bottom of the curve.
2922900	2923900	Okay.
2923900	2925900	I still think we can have an explosion.
2925900	2929900	I still think we can have an expansion up.
2929900	2931900	Amazing, guys.
2931900	2933900	Now, I don't think it's necessary.
2933900	2934900	Okay.
2934900	2938900	I don't think it's necessary because I already explained multiple times.
2938900	2942900	But considering that what I'm doing, it's not common for people.
2942900	2947900	People think that I can risk without caring only because it's a demo.
2947900	2948900	Guys, please.
2948900	2949900	This one is connected.
2949900	2951900	I think you see the execution.
2951900	2952900	You see everything.
2952900	2954900	This is an interactive account.
2954900	2955900	Okay.
2955900	2957900	I don't think it's necessary in my community.
2957900	2960900	But there are people that think this is demo, really.
2960900	2962900	Or that it's not connected.
2962900	2963900	Okay.
2963900	2964900	This is live.
2964900	2965900	This is my mind.
2965900	2966900	It's not a problem.
2969900	2970900	Right.
2970900	2971900	Now we go to the market.
2971900	2974900	Now the market is getting a little bit choppy, guys.
2974900	2975900	The analysis...
2975900	2978900	I just want to see one second if my analysis was correct.
2978900	2982900	Because this one would have been an additional 15,000.
2982900	2985900	Just want to see if the reading is correct.
2988900	2989900	Okay.
2989900	2990900	Now...
2990900	2994900	This area that we marked.
2994900	2995900	Okay.
2995900	2996900	During the auction.
2996900	2997900	Plus...
2997900	2998900	Look at...
2998900	2999900	Look at the money this guy is making.
2999900	3000900	Sergi.
3000900	3001900	How much money are you making?
3001900	3002900	All connected accounts.
3002900	3003900	Okay.
3003900	3004900	Okay.
3004900	3005900	Amazing.
3005900	3006900	Now...
3006900	3007900	The analysis was perfect.
3007900	3008900	The analysis was correct.
3008900	3009900	Uh...
3009900	3023900	It would have been better to put stop loss to breakeven and let's go like this.
3023900	3027900	But I think 5,000 in our pocket is still better.
3027900	3030900	I don't want to let the market take back what's mine.
3030900	3032900	And you know, I manage like this.
3032900	3036900	And now we are going to the final take profit.
3036900	3040900	If this goes guys is like a 10R for the day.
3040900	3041900	Even more.
3041900	3042900	Amazing.
3042900	3043900	And...
3043900	3044900	Building, building, building.
3044900	3046900	Look at this aggression on the short side.
3046900	3047900	Bam.
3047900	3049900	I want to show you...
3051900	3053900	Guys, how many of you took this short?
3053900	3054900	If you are in...
3054900	3055900	If you took it...
3055900	3056900	It's not a financial advice.
3056900	3058900	This is what I'm doing for myself.
3058900	3059900	But...
3059900	3061900	If you are in, it's time to take out.
3061900	3062900	Okay?
3062900	3063900	Because it's an amazing setup.
3064900	3065900	We are done for the day.
3065900	3067900	In terms of execution.
3070900	3072900	I just want to read the chat a little bit.
3072900	3074900	This session has to be one of the best.
3074900	3075900	Yeah, Martin.
3075900	3076900	It's really nice.
3077900	3078900	It's really nice session.
3081900	3082900	Okay.
3083900	3090900	It is definitely monopoly money when you are making 10,000 in an hour.
3091900	3092900	I did better.
3092900	3094900	There are some sessions I did 50 in an hour.
3094900	3096900	But it's not about this.
3096900	3097900	It's about...
3098900	3100900	Guys, in the session.
3100900	3101900	Okay?
